channel_id,source_id,tdate,amount,new_role_money,roi,pay_rate
20646,509296,2021-03-01,819.05,102.0,0.124535,0.1429
20646,509292,2021-03-01,2977.35,0.0,0.0,0.0
20646,509291,2021-03-01,7968.01,204.0,0.025602,0.0063
20646,509289,2021-03-01,1465.24,0.0,0.0,0.0
20646,509276,2021-03-01,1876.46,0.0,0.0,0.0
20646,509268,2021-03-01,2787.88,0.0,0.0,0.0
20545,510376,2021-03-01,3219.72,98.0,0.030437,0.0175
20545,510375,2021-03-01,813.93,0.0,0.0,0.0
20545,510374,2021-03-01,3066.84,0.0,0.0,0.0
20545,510332,2021-03-01,2435.42,0.0,0.0,0.0
20545,510331,2021-03-01,1463.64,0.0,0.0,0.0
20545,510280,2021-03-01,3016.25,0.0,0.0,0.0
20545,510278,2021-03-01,3013.14,0.0,0.0,0.0
20545,510271,2021-03-01,3255.25,0.0,0.0,0.0
20545,510270,2021-03-01,8029.23,280.0,0.034873,0.0129
20451,511045,2021-03-01,749.56,0.0,0.0,0.0
20451,511042,2021-03-01,1470.3,0.0,0.0,0.0
20451,511041,2021-03-01,903.32,0.0,0.0,0.0
20545,510420,2021-03-01,2830.19,0.0,0.0,0.0
20545,510421,2021-03-01,7957.57,114.0,0.014326,0.0167
20545,510423,2021-03-01,5931.92,78.0,0.013149,0.0227
20545,510422,2021-03-01,2830.19,0.0,0.0,0.0
20635,510495,2021-03-01,523.12,0.0,0.0,0.0
20635,510486,2021-03-01,816.04,0.0,0.0,0.0
20545,510438,2021-03-01,2555.76,42.0,0.016433,0.1
20545,510439,2021-03-01,1395.86,316.0,0.226384,0.2
20635,504740,2021-03-01,2747.43,30.0,0.010919,0.0175
20545,510437,2021-03-01,2803.74,12.0,0.00428,0.0169
20635,505660,2021-03-01,678.24,0.0,0.0,0.0
21140,511788,2021-03-02,2803.74,0.0,0.0,0.0
21116,511872,2021-03-02,1273.83,0.0,0.0,0.0
21116,512148,2021-03-02,1458.12,0.0,0.0,0.0
21116,512140,2021-03-02,2824.16,0.0,0.0,0.0
21116,511881,2021-03-02,1817.62,0.0,0.0,0.0
21116,511877,2021-03-02,864.64,0.0,0.0,0.0
21116,511873,2021-03-02,5703.42,42.0,0.007364,0.0109
21140,511785,2021-03-02,546.89,0.0,0.0,0.0
21116,511757,2021-03-02,2851.71,0.0,0.0,0.0
21116,511866,2021-03-02,1147.0,0.0,0.0,0.0
21116,511865,2021-03-02,845.23,0.0,0.0,0.0
21116,511864,2021-03-02,2851.71,0.0,0.0,0.0
21116,511762,2021-03-02,825.16,0.0,0.0,0.0
21116,511760,2021-03-02,952.22,0.0,0.0,0.0
21116,511759,2021-03-02,550.98,0.0,0.0,0.0
21140,511789,2021-03-02,713.93,0.0,0.0,0.0
21116,511758,2021-03-02,2845.59,0.0,0.0,0.0
21116,511868,2021-03-02,2851.71,0.0,0.0,0.0
21116,511862,2021-03-02,2851.71,0.0,0.0,0.0
21208,512187,2021-03-02,1423.14,0.0,0.0,0.0
21208,512186,2021-03-02,2858.93,0.0,0.0,0.0
21116,511756,2021-03-02,1516.12,0.0,0.0,0.0
21208,512185,2021-03-02,2806.88,0.0,0.0,0.0
21208,512014,2021-03-02,4724.57,152.0,0.032172,0.0303
21208,512012,2021-03-02,532.29,0.0,0.0,0.0
21208,512008,2021-03-02,4580.07,140.0,0.030567,0.0556
21208,512005,2021-03-02,879.49,0.0,0.0,0.0
21208,512004,2021-03-02,2525.16,0.0,0.0,0.0
21208,512003,2021-03-02,1194.81,30.0,0.025109,0.0625
21208,509901,2021-03-02,986.32,610.0,0.618461,0.2
21140,511790,2021-03-02,2803.74,0.0,0.0,0.0
21116,511755,2021-03-02,2800.08,0.0,0.0,0.0
20754,511962,2021-03-02,2616.82,0.0,0.0,0.0
21116,511753,2021-03-02,2803.74,0.0,0.0,0.0
20754,511958,2021-03-02,1046.65,0.0,0.0,0.0
20754,511957,2021-03-02,2616.82,0.0,0.0,0.0
20754,511956,2021-03-02,1996.59,0.0,0.0,0.0
20754,511955,2021-03-02,1202.93,0.0,0.0,0.0
20754,511954,2021-03-02,6161.38,90.0,0.014607,0.0103
20754,511953,2021-03-02,9153.96,170.0,0.018571,0.0286
20754,511959,2021-03-02,617.88,0.0,0.0,0.0
20754,511080,2021-03-02,2616.82,0.0,0.0,0.0
20754,511079,2021-03-02,790.5,0.0,0.0,0.0
20754,511073,2021-03-02,4625.66,30.0,0.006486,0.0196
21212,510184,2021-03-02,1223.48,0.0,0.0,0.0
20754,510555,2021-03-02,653.65,0.0,0.0,0.0
20754,511960,2021-03-02,850.95,0.0,0.0,0.0
20754,511961,2021-03-02,2616.82,0.0,0.0,0.0
20754,511963,2021-03-02,2616.82,0.0,0.0,0.0
21116,511752,2021-03-02,2851.71,0.0,0.0,0.0
21116,511749,2021-03-02,2803.74,0.0,0.0,0.0
21116,511748,2021-03-02,2851.71,0.0,0.0,0.0
21116,511747,2021-03-02,2847.55,0.0,0.0,0.0
20754,512264,2021-03-02,2803.74,0.0,0.0,0.0
20754,512261,2021-03-02,2803.74,0.0,0.0,0.0
20754,512259,2021-03-02,4859.81,30.0,0.006173,0.005
20754,512258,2021-03-02,915.84,0.0,0.0,0.0
20754,511968,2021-03-02,954.32,0.0,0.0,0.0
20754,511967,2021-03-02,2616.82,0.0,0.0,0.0
20754,511966,2021-03-02,2616.82,0.0,0.0,0.0
20754,511965,2021-03-02,2616.82,0.0,0.0,0.0
20754,511964,2021-03-02,760.25,0.0,0.0,0.0
21116,511754,2021-03-02,2803.74,0.0,0.0,0.0
21212,511764,2021-03-02,1484.04,0.0,0.0,0.0
20545,512864,2021-03-02,549.85,0.0,0.0,0.0
20545,512863,2021-03-02,837.63,0.0,0.0,0.0
20545,512856,2021-03-02,2851.71,0.0,0.0,0.0
20545,512853,2021-03-02,1017.21,0.0,0.0,0.0
20545,512852,2021-03-02,766.14,0.0,0.0,0.0
20545,512851,2021-03-02,1502.3,0.0,0.0,0.0
20545,512865,2021-03-02,1598.75,0.0,0.0,0.0
20540,512002,2021-03-02,878.02,188.0,0.214118,0.1
20540,511999,2021-03-02,7401.69,190.0,0.02567,0.0065
20540,511997,2021-03-02,2254.4,0.0,0.0,0.0
20545,510638,2021-03-02,524.77,0.0,0.0,0.0
21208,511970,2021-03-02,2479.17,0.0,0.0,0.0
21208,511972,2021-03-02,2803.74,0.0,0.0,0.0
20754,510552,2021-03-02,645.53,0.0,0.0,0.0
20546,512648,2021-03-02,1554.12,0.0,0.0,0.0
20546,512646,2021-03-02,1096.74,0.0,0.0,0.0
20546,512644,2021-03-02,1799.32,0.0,0.0,0.0
20546,512641,2021-03-02,3738.32,0.0,0.0,0.0
21245,503069,2021-03-02,649.98,140.0,0.215391,0.3333
21208,511974,2021-03-02,1232.37,0.0,0.0,0.0
21208,511973,2021-03-02,2738.96,0.0,0.0,0.0
21212,511745,2021-03-02,879.83,30.0,0.034097,0.0119
21245,512665,2021-03-02,2744.5,0.0,0.0,0.0
21245,512662,2021-03-02,843.72,0.0,0.0,0.0
21212,513139,2021-03-02,2743.06,0.0,0.0,0.0
21212,513138,2021-03-02,732.73,0.0,0.0,0.0
21212,513137,2021-03-02,1965.74,0.0,0.0,0.0
21212,512526,2021-03-02,538.36,0.0,0.0,0.0
21212,512525,2021-03-02,557.85,0.0,0.0,0.0
21212,512524,2021-03-02,999.46,0.0,0.0,0.0
21212,512205,2021-03-02,967.3,0.0,0.0,0.0
21212,512201,2021-03-02,1683.48,0.0,0.0,0.0
21212,513141,2021-03-02,2695.35,0.0,0.0,0.0
21212,512200,2021-03-02,2675.23,0.0,0.0,0.0
21212,512196,2021-03-02,588.36,0.0,0.0,0.0
21212,512195,2021-03-02,683.39,0.0,0.0,0.0
21212,512194,2021-03-02,2803.74,0.0,0.0,0.0
21212,512193,2021-03-02,971.03,0.0,0.0,0.0
21212,512192,2021-03-02,1309.86,0.0,0.0,0.0
21212,512191,2021-03-02,2803.74,0.0,0.0,0.0
21212,511766,2021-03-02,1427.55,0.0,0.0,0.0
21212,511765,2021-03-02,3220.98,276.0,0.085688,0.0167
21212,512199,2021-03-02,644.46,0.0,0.0,0.0
21212,513142,2021-03-02,2759.3,0.0,0.0,0.0
21212,513148,2021-03-02,2803.74,0.0,0.0,0.0
21245,512661,2021-03-02,9508.71,218.0,0.022926,0.0078
21245,512660,2021-03-02,1899.28,30.0,0.015795,0.0294
21245,512659,2021-03-02,1137.9,0.0,0.0,0.0
21245,512174,2021-03-02,2742.69,0.0,0.0,0.0
21245,512172,2021-03-02,2803.74,0.0,0.0,0.0
21245,512170,2021-03-02,2803.74,0.0,0.0,0.0
21245,512015,2021-03-02,10993.25,578.0,0.052578,0.0214
21245,512006,2021-03-02,4111.95,208.0,0.050584,0.0185
21245,511985,2021-03-02,2803.74,0.0,0.0,0.0
21245,511981,2021-03-02,2803.74,0.0,0.0,0.0
21245,511976,2021-03-02,3804.21,72.0,0.018926,0.0625
21245,511916,2021-03-02,3077.09,0.0,0.0,0.0
21245,511906,2021-03-02,2907.89,0.0,0.0,0.0
21245,511905,2021-03-02,2962.78,0.0,0.0,0.0
21245,511904,2021-03-02,2864.08,110.0,0.038407,0.025
21245,511903,2021-03-02,6860.24,128.0,0.018658,0.0208
21245,511902,2021-03-02,3003.46,30.0,0.009988,0.0213
21245,510788,2021-03-02,1446.05,0.0,0.0,0.0
21245,512663,2021-03-02,1411.22,0.0,0.0,0.0
20451,510664,2021-03-02,2303.39,0.0,0.0,0.0
20451,510397,2021-03-02,514.83,0.0,0.0,0.0
6867,512546,2021-03-02,6336.5,30.0,0.004734,0.005
6867,512545,2021-03-02,3323.41,0.0,0.0,0.0
6867,512544,2021-03-02,3218.02,0.0,0.0,0.0
6867,512543,2021-03-02,2956.09,0.0,0.0,0.0
6867,512542,2021-03-02,3234.79,0.0,0.0,0.0
6867,512541,2021-03-02,639.86,0.0,0.0,
6867,512540,2021-03-02,3319.17,0.0,0.0,0.0
6867,512539,2021-03-02,10705.84,238.0,0.022231,0.0053
6867,512547,2021-03-02,686.62,0.0,0.0,
6867,512538,2021-03-02,3300.04,0.0,0.0,0.0
20451,510671,2021-03-02,3360.27,0.0,0.0,0.0
20451,512245,2021-03-02,3020.56,0.0,0.0,0.0
20451,512243,2021-03-02,6418.69,180.0,0.028043,0.0208
20451,512242,2021-03-02,18092.19,384.0,0.021225,0.032
20451,512241,2021-03-02,3020.56,0.0,0.0,0.0
20451,512033,2021-03-02,3020.56,0.0,0.0,0.0
20451,512032,2021-03-02,3020.56,12.0,0.003973,0.0213
20451,512031,2021-03-02,758.82,0.0,0.0,0.0
20451,512029,2021-03-02,2902.49,0.0,0.0,0.0
20451,512027,2021-03-02,1437.19,0.0,0.0,0.0
20451,512018,2021-03-02,2787.75,0.0,0.0,0.0
20451,512016,2021-03-02,3020.56,0.0,0.0,0.0
20451,512011,2021-03-02,719.47,0.0,0.0,0.0
20451,512009,2021-03-02,3020.56,30.0,0.009932,0.0909
20451,510801,2021-03-02,3360.27,12.0,0.003571,0.0108
20451,510798,2021-03-02,621.25,0.0,0.0,0.0
20451,510791,2021-03-02,1399.14,0.0,0.0,0.0
20451,512020,2021-03-02,895.4,0.0,0.0,0.0
6867,512537,2021-03-02,3327.0,0.0,0.0,0.0
6867,512536,2021-03-02,11172.78,7130.0,0.638158,0.0071
6867,512535,2021-03-02,3320.23,0.0,0.0,0.0
6770,509152,2021-03-02,723.02,0.0,0.0,0.0
6770,509923,2021-03-02,559.23,0.0,0.0,0.0
21208,512226,2021-03-02,2803.74,0.0,0.0,0.0
21208,512225,2021-03-02,2803.74,0.0,0.0,0.0
21208,512224,2021-03-02,2797.21,0.0,0.0,0.0
21208,512223,2021-03-02,2803.74,0.0,0.0,0.0
6770,509934,2021-03-02,576.68,48.0,0.083235,0.1111
6867,512534,2021-03-02,3141.18,0.0,0.0,0.0
6867,512533,2021-03-02,3303.48,0.0,0.0,0.0
6867,512532,2021-03-02,708.91,0.0,0.0,0.0
6867,512529,2021-03-02,3246.66,0.0,0.0,0.0
6867,512528,2021-03-02,4098.62,30.0,0.00732,0.0294
6867,512127,2021-03-02,1382.11,128.0,0.092612,0.0769
6867,511901,2021-03-02,720.17,0.0,0.0,0.0
6867,511900,2021-03-02,2803.74,0.0,0.0,0.0
6867,511896,2021-03-02,2803.74,0.0,0.0,0.0
6867,511895,2021-03-02,5454.46,42.0,0.0077,0.0278
6867,511890,2021-03-02,2803.74,0.0,0.0,0.0
6867,511889,2021-03-02,2803.74,0.0,0.0,0.0
6867,503303,2021-03-02,525.93,0.0,0.0,0.0
6770,512035,2021-03-02,505.51,0.0,0.0,0.0
6770,509945,2021-03-02,516.76,0.0,0.0,0.0
20451,512248,2021-03-02,9616.9,188.0,0.019549,0.0682
20637,512911,2021-03-02,2748.35,0.0,0.0,0.0
20637,512908,2021-03-02,2798.23,0.0,0.0,0.0
20637,512907,2021-03-02,2910.5,160.0,0.054973,0.0267
20637,512821,2021-03-02,2851.71,0.0,0.0,0.0
20637,512820,2021-03-02,2851.71,0.0,0.0,0.0
20637,512906,2021-03-02,2803.74,0.0,0.0,0.0
20646,509284,2021-03-02,616.58,0.0,0.0,0.0
20646,512899,2021-03-02,1716.53,98.0,0.057092,0.0556
20646,512894,2021-03-02,2794.36,0.0,0.0,0.0
20646,512891,2021-03-02,3133.4,0.0,0.0,0.0
20646,512890,2021-03-02,3033.77,0.0,0.0,0.0
20646,512873,2021-03-02,3153.66,0.0,0.0,0.0
20646,512872,2021-03-02,2828.68,0.0,0.0,0.0
20646,512870,2021-03-02,1332.03,0.0,0.0,0.0
20646,512858,2021-03-02,3079.77,0.0,0.0,0.0
20646,512087,2021-03-02,2596.03,0.0,0.0,0.0
20646,512083,2021-03-02,508.01,12.0,0.023622,0.3333
20646,512877,2021-03-02,797.06,0.0,0.0,0.0
20646,512866,2021-03-02,3115.35,0.0,0.0,0.0
20545,512450,2021-03-02,4443.47,42.0,0.009452,0.0074
20545,512449,2021-03-02,2230.86,0.0,0.0,0.0
20545,512448,2021-03-02,2850.04,0.0,0.0,0.0
20545,512446,2021-03-02,3167.17,60.0,0.018944,0.0029
20545,512381,2021-03-02,1372.98,0.0,0.0,0.0
20545,512380,2021-03-02,2851.71,0.0,0.0,0.0
20545,512379,2021-03-02,1293.53,0.0,0.0,0.0
20545,512378,2021-03-02,2851.71,0.0,0.0,0.0
20545,512552,2021-03-02,1175.16,0.0,0.0,0.0
20545,512377,2021-03-02,2851.71,188.0,0.065925,0.0244
20540,511990,2021-03-02,2803.74,0.0,0.0,0.0
20540,511987,2021-03-02,977.15,0.0,0.0,0.0
20545,510440,2021-03-02,500.03,0.0,0.0,
20545,512553,2021-03-02,1423.06,0.0,0.0,0.0
20545,512554,2021-03-02,535.4,0.0,0.0,0.0
20635,511928,2021-03-02,2803.74,0.0,0.0,0.0
20635,511924,2021-03-02,1116.83,0.0,0.0,0.0
20635,511923,2021-03-02,2803.74,0.0,0.0,0.0
20635,511922,2021-03-02,2803.74,0.0,0.0,0.0
20635,511921,2021-03-02,2803.74,0.0,0.0,0.0
20635,511927,2021-03-02,2803.74,246.0,0.08774,0.04
20635,510499,2021-03-02,5607.48,1372.0,0.244673,0.0045
20635,510497,2021-03-02,626.24,0.0,0.0,0.0
20635,510482,2021-03-02,821.02,0.0,0.0,0.0
20635,511920,2021-03-02,5545.85,30.0,0.005409,0.0159
20868,514786,2021-03-03,2748.93,0.0,0.0,0.0
20754,514110,2021-03-03,2803.74,0.0,0.0,0.0
20754,514112,2021-03-03,2803.74,0.0,0.0,0.0
20754,514109,2021-03-03,2803.74,0.0,0.0,0.0
20754,514108,2021-03-03,2803.74,0.0,0.0,0.0
20754,514102,2021-03-03,4738.31,114.0,0.024059,0.0625
20754,514106,2021-03-03,836.83,0.0,0.0,0.0
20868,514785,2021-03-03,2403.11,0.0,0.0,0.0
21208,514069,2021-03-03,2803.74,0.0,0.0,0.0
21208,514072,2021-03-03,2803.74,0.0,0.0,0.0
21208,514236,2021-03-03,755.87,0.0,0.0,0.0
21212,513281,2021-03-03,555.92,0.0,0.0,0.0
21212,513282,2021-03-03,2803.74,0.0,0.0,0.0
20646,512871,2021-03-03,639.88,0.0,0.0,0.0
21212,514472,2021-03-03,3007.5,98.0,0.032585,0.0069
20646,512091,2021-03-03,5603.13,248.0,0.044261,0.0034
20646,512882,2021-03-03,1018.07,0.0,0.0,0.0
20646,512888,2021-03-03,694.07,0.0,0.0,0.0
20646,512896,2021-03-03,2876.22,12.0,0.004172,0.013
20646,513813,2021-03-03,679.41,0.0,0.0,0.0
20646,513814,2021-03-03,2003.41,0.0,0.0,0.0
20646,513815,2021-03-03,2449.45,0.0,0.0,0.0
20646,513816,2021-03-03,530.9,30.0,0.056508,0.3333
20646,513817,2021-03-03,1181.84,0.0,0.0,0.0
20646,513818,2021-03-03,642.15,0.0,0.0,0.0
20646,513819,2021-03-03,1149.77,0.0,0.0,0.0
20646,513820,2021-03-03,790.44,0.0,0.0,0.0
21212,514473,2021-03-03,3175.72,0.0,0.0,0.0
20545,513896,2021-03-03,2276.01,0.0,0.0,0.0
21212,514475,2021-03-03,1565.21,0.0,0.0,0.0
21212,513602,2021-03-03,3084.11,12.0,0.003891,0.0303
20545,513892,2021-03-03,2851.71,0.0,0.0,0.0
20545,513894,2021-03-03,2904.9,30.0,0.010327,0.0103
20545,513895,2021-03-03,715.29,0.0,0.0,0.0
20545,513897,2021-03-03,830.31,0.0,0.0,0.0
20545,514477,2021-03-03,1258.18,12.0,0.009538,0.0769
21208,514630,2021-03-03,4820.76,42.0,0.008712,0.0062
21212,513601,2021-03-03,2966.92,0.0,0.0,0.0
21208,514631,2021-03-03,2803.74,0.0,0.0,0.0
21208,514641,2021-03-03,2803.74,24.0,0.00856,0.0256
21212,515308,2021-03-03,1240.51,0.0,0.0,0.0
20541,513880,2021-03-03,5703.42,122.0,0.021391,0.0256
20541,513881,2021-03-03,5535.39,158.0,0.028544,0.0192
20541,513882,2021-03-03,1503.02,0.0,0.0,0.0
20541,513883,2021-03-03,3802.28,0.0,0.0,0.0
20541,513884,2021-03-03,3151.8,48.0,0.015229,0.0323
20541,513885,2021-03-03,3738.32,0.0,0.0,0.0
20637,513770,2021-03-03,9233.79,140.0,0.015162,0.0211
21208,514640,2021-03-03,2803.74,0.0,0.0,0.0
21212,514474,2021-03-03,4801.5,72.0,0.014995,0.0168
21212,514476,2021-03-03,720.21,0.0,0.0,0.0
21212,514478,2021-03-03,2140.62,12.0,0.005606,0.0294
21212,514519,2021-03-03,2127.27,0.0,0.0,0.0
21212,514604,2021-03-03,601.82,0.0,0.0,
21245,512173,2021-03-03,649.88,0.0,0.0,0.0
21245,514056,2021-03-03,1260.01,0.0,0.0,0.0
21245,514057,2021-03-03,559.26,0.0,0.0,0.0
21245,514058,2021-03-03,2803.74,12.0,0.00428,0.05
21245,514060,2021-03-03,626.77,0.0,0.0,0.0
21245,514061,2021-03-03,2803.74,12.0,0.00428,0.04
21245,514406,2021-03-03,2640.79,30.0,0.01136,0.0037
21245,514408,2021-03-03,3076.18,140.0,0.045511,0.0036
21245,514410,2021-03-03,2494.47,12.0,0.004811,0.0149
20540,513822,2021-03-03,1016.12,42.0,0.041334,0.0476
20540,513823,2021-03-03,1385.44,30.0,0.021654,0.0667
20540,513824,2021-03-03,9115.05,200.0,0.021942,0.0084
20540,513830,2021-03-03,2803.74,0.0,0.0,0.0
21245,514062,2021-03-03,713.82,0.0,0.0,0.0
20637,513768,2021-03-03,2803.74,12.0,0.00428,0.0079
21212,513603,2021-03-03,2612.24,0.0,0.0,0.0
20637,513763,2021-03-03,2788.78,0.0,0.0,0.0
20451,513292,2021-03-03,1452.47,0.0,0.0,0.0
20451,513294,2021-03-03,619.13,0.0,0.0,0.0
20451,513295,2021-03-03,1118.55,0.0,0.0,0.0
20451,513301,2021-03-03,3266.78,0.0,0.0,0.0
20451,513304,2021-03-03,3360.27,0.0,0.0,0.0
20451,513319,2021-03-03,2886.82,30.0,0.010392,0.0169
20451,513321,2021-03-03,3164.12,12.0,0.003793,0.0217
20451,513322,2021-03-03,559.19,0.0,0.0,0.0
20451,513489,2021-03-03,1296.07,0.0,0.0,0.0
20451,513490,2021-03-03,577.03,0.0,0.0,0.0
20451,513491,2021-03-03,3020.56,0.0,0.0,0.0
20451,513494,2021-03-03,1581.16,0.0,0.0,0.0
20451,513497,2021-03-03,516.05,0.0,0.0,0.0
20451,513498,2021-03-03,3020.56,12.0,0.003973,0.0263
20451,513543,2021-03-03,3020.56,0.0,0.0,0.0
20451,513548,2021-03-03,3020.56,0.0,0.0,0.0
20451,513606,2021-03-03,680.33,0.0,0.0,
20451,513607,2021-03-03,1376.53,0.0,0.0,0.0
20451,513608,2021-03-03,778.65,0.0,0.0,0.0
20451,513609,2021-03-03,633.66,0.0,0.0,0.0
20451,513610,2021-03-03,3020.56,0.0,0.0,0.0
20451,513612,2021-03-03,3020.56,0.0,0.0,0.0
20451,513614,2021-03-03,3020.56,0.0,0.0,0.0
20451,513615,2021-03-03,722.37,0.0,0.0,0.0
20451,513493,2021-03-03,3020.56,0.0,0.0,0.0
20451,514777,2021-03-03,3001.1,0.0,0.0,0.0
20637,513764,2021-03-03,2085.04,0.0,0.0,0.0
21208,513627,2021-03-03,2803.74,0.0,0.0,0.0
21208,513628,2021-03-03,4672.9,132.0,0.028248,0.0088
21208,513629,2021-03-03,2803.74,12.0,0.00428,0.0076
21208,513641,2021-03-03,2803.74,0.0,0.0,0.0
21208,513642,2021-03-03,4672.9,256.0,0.054784,0.0063
21208,513643,2021-03-03,2803.74,0.0,0.0,0.0
6867,512530,2021-03-03,549.64,0.0,0.0,0.0
6867,513560,2021-03-03,3245.18,0.0,0.0,0.0
6867,513561,2021-03-03,722.66,0.0,0.0,0.0
6867,513562,2021-03-03,2978.46,0.0,0.0,0.0
6867,513564,2021-03-03,1438.29,0.0,0.0,0.0
6867,513565,2021-03-03,3241.4,0.0,0.0,0.0
6867,513572,2021-03-03,771.58,0.0,0.0,0.0
6867,513573,2021-03-03,1643.07,0.0,0.0,0.0
6867,514079,2021-03-03,3138.4,98.0,0.031226,0.0313
6867,514095,2021-03-03,2922.37,0.0,0.0,0.0
6867,514101,2021-03-03,5944.53,226.0,0.038018,0.0169
20451,514779,2021-03-03,1305.89,30.0,0.022973,0.0714
21208,513640,2021-03-03,2803.74,12.0,0.00428,0.0069
20451,514784,2021-03-03,1636.51,0.0,0.0,0.0
20545,514585,2021-03-03,1445.25,0.0,0.0,0.0
20545,515198,2021-03-03,945.41,0.0,0.0,0.0
20545,515228,2021-03-03,985.98,0.0,0.0,0.0
20545,515229,2021-03-03,1171.52,0.0,0.0,0.0
20545,515234,2021-03-03,1308.77,0.0,0.0,0.0
20545,515235,2021-03-03,1248.94,0.0,0.0,0.0
20635,511925,2021-03-03,634.35,0.0,0.0,0.0
20635,514572,2021-03-03,838.71,0.0,0.0,0.0
20637,513761,2021-03-03,2803.74,0.0,0.0,0.0
20451,514783,2021-03-03,3924.04,226.0,0.057594,0.0417
20540,513760,2021-03-03,794.71,0.0,0.0,0.0
20540,513758,2021-03-03,669.71,0.0,0.0,0.0
20540,513759,2021-03-03,2851.71,0.0,0.0,0.0
20451,514791,2021-03-03,1431.17,0.0,0.0,0.0
20451,515202,2021-03-03,1459.1,0.0,0.0,0.0
20451,515203,2021-03-03,702.01,0.0,0.0,0.0
20451,515207,2021-03-03,555.67,0.0,0.0,0.0
20451,515208,2021-03-03,2997.55,0.0,0.0,0.0
20451,515212,2021-03-03,3000.35,0.0,0.0,0.0
20451,515216,2021-03-03,565.07,0.0,0.0,
20451,515217,2021-03-03,604.45,0.0,0.0,0.0
20451,515218,2021-03-03,1214.35,0.0,0.0,0.0
20451,515219,2021-03-03,1599.41,0.0,0.0,0.0
20451,515220,2021-03-03,1035.64,0.0,0.0,0.0
20451,515221,2021-03-03,3020.56,0.0,0.0,0.0
20451,514795,2021-03-03,928.45,0.0,0.0,0.0
20540,513757,2021-03-03,1539.8,0.0,0.0,0.0
20540,513756,2021-03-03,897.44,0.0,0.0,0.0
20540,513754,2021-03-03,1714.34,0.0,0.0,0.0
20540,513753,2021-03-03,774.57,0.0,0.0,0.0
20540,513752,2021-03-03,2841.02,0.0,0.0,0.0
20451,514788,2021-03-03,1094.79,0.0,0.0,0.0
20540,513749,2021-03-03,712.8,0.0,0.0,0.0
20540,513751,2021-03-03,2803.74,0.0,0.0,0.0
20540,513744,2021-03-03,757.21,0.0,0.0,0.0
20540,513748,2021-03-03,3262.01,30.0,0.009197,0.01
20540,513745,2021-03-03,2337.96,0.0,0.0,0.0
21208,514237,2021-03-04,578.08,0.0,0.0,0.0
21208,516252,2021-03-04,2803.74,0.0,0.0,0.0
21208,516400,2021-03-04,873.62,0.0,0.0,0.0
21208,516421,2021-03-04,3741.9,60.0,0.016035,0.087
21208,516406,2021-03-04,503.12,0.0,0.0,0.0
21208,516407,2021-03-04,819.35,0.0,0.0,0.0
21208,516417,2021-03-04,1621.82,0.0,0.0,0.0
21208,516419,2021-03-04,2667.7,12.0,0.004498,0.0417
21208,516420,2021-03-04,1342.19,0.0,0.0,0.0
21208,516401,2021-03-04,635.68,0.0,0.0,0.0
21212,516399,2021-03-04,3198.45,42.0,0.013131,0.0167
21212,516403,2021-03-04,2952.04,0.0,0.0,0.0
21212,516404,2021-03-04,3215.64,0.0,0.0,0.0
21212,516405,2021-03-04,957.17,30.0,0.031342,0.0588
21212,516831,2021-03-04,960.11,0.0,0.0,0.0
21212,516832,2021-03-04,530.74,0.0,0.0,0.0
21212,516833,2021-03-04,665.91,0.0,0.0,0.0
20754,515940,2021-03-04,9546.26,4114.0,0.430954,0.0455
20646,516846,2021-03-04,2748.93,0.0,0.0,0.0
21212,516834,2021-03-04,684.6,0.0,0.0,0.0
20646,516847,2021-03-04,2705.34,0.0,0.0,0.0
20646,516848,2021-03-04,2851.71,0.0,0.0,0.0
20646,516851,2021-03-04,596.75,0.0,0.0,0.0
20646,516852,2021-03-04,2744.67,0.0,0.0,0.0
20646,516853,2021-03-04,708.79,0.0,0.0,
20646,516855,2021-03-04,2748.86,0.0,0.0,0.0
20754,515932,2021-03-04,1883.81,30.0,0.015925,0.04
20754,515933,2021-03-04,1129.79,0.0,0.0,0.0
20754,515934,2021-03-04,2803.74,0.0,0.0,0.0
20754,515935,2021-03-04,663.79,0.0,0.0,0.0
20754,515936,2021-03-04,713.36,0.0,0.0,0.0
20754,515937,2021-03-04,2594.53,0.0,0.0,0.0
20754,515938,2021-03-04,511.23,0.0,0.0,0.0
20754,515939,2021-03-04,6416.82,84.0,0.013091,0.0517
20754,515941,2021-03-04,2146.8,0.0,0.0,0.0
20545,512854,2021-03-04,987.41,0.0,0.0,0.0
20545,514521,2021-03-04,1631.2,0.0,0.0,0.0
21245,503064,2021-03-04,840.21,0.0,0.0,0.0
21245,516258,2021-03-04,982.68,0.0,0.0,0.0
21245,516260,2021-03-04,2421.35,0.0,0.0,0.0
20646,516845,2021-03-04,2796.63,0.0,0.0,0.0
21245,514409,2021-03-04,2993.5,0.0,0.0,0.0
21245,516384,2021-03-04,784.34,0.0,0.0,0.0
21245,516387,2021-03-04,2971.31,30.0,0.010097,0.0145
21245,516388,2021-03-04,3019.23,0.0,0.0,0.0
21245,516389,2021-03-04,6228.53,196.0,0.031468,0.0233
21245,516390,2021-03-04,2297.51,0.0,0.0,0.0
21245,516391,2021-03-04,599.09,0.0,0.0,0.0
21245,516856,2021-03-04,2676.75,0.0,0.0,0.0
21245,516857,2021-03-04,1117.3,0.0,0.0,0.0
21245,516858,2021-03-04,1070.98,0.0,0.0,0.0
21245,516860,2021-03-04,2569.8,30.0,0.011674,0.0313
