ad_account_id,ad_amount,ad_create_role_num,ad_new_role_money,ad_pay_role_user_num,ad_source_num,ad_valid_source_num,model_run_datetime,data_win
5954,6935.28,412.0,894.0,1.0,8,0,2020-11-06,1
5996,132418.03,1298.0,5924.0,56.0,5,3,2020-11-06,1
5999,5460.46,5.0,0.0,0.0,3,0,2020-11-06,1
6021,21883.83,85.0,460.0,8.0,17,1,2020-11-06,1
6122,52479.74,601.0,1470.0,20.0,19,4,2020-11-06,1
6123,16427.15,456.0,30.0,1.0,10,1,2020-11-06,1
6125,14774.26,694.0,204.0,7.0,3,2,2020-11-06,1
6126,488.19,4.0,0.0,0.0,1,0,2020-11-06,1
6128,21484.8,83.0,12.0,1.0,12,0,2020-11-06,1
6246,4266.56,146.0,632.0,3.0,4,1,2020-11-06,1
6249,11582.92,455.0,114.0,3.0,4,1,2020-11-06,1
6254,3996.85,10.0,0.0,0.0,4,0,2020-11-06,1
6255,6421.59,15.0,0.0,0.0,6,0,2020-11-06,1
6399,17294.06,129.0,1524.0,8.0,11,2,2020-11-06,1
6400,1761.78,2.0,0.0,0.0,4,0,2020-11-06,1
6419,2790.98,11.0,0.0,0.0,6,0,2020-11-06,1
6421,473.3,2.0,0.0,0.0,1,0,2020-11-06,1
6425,16953.11,447.0,182.0,4.0,10,2,2020-11-06,1
5351,2077.68,7.0,0.0,0.0,4,0,2020-11-07,1
5352,5893.0,19.0,0.0,0.0,5,0,2020-11-07,1
5356,3290.57,33.0,0.0,0.0,1,0,2020-11-07,1
5639,1649.96,14.0,0.0,0.0,2,0,2020-11-07,1
5811,5770.53,34.0,0.0,0.0,4,0,2020-11-07,1
5860,5432.52,15.0,0.0,0.0,11,0,2020-11-07,1
5895,79881.42,3958.0,3528.0,37.0,21,9,2020-11-07,1
5924,21830.26,691.0,204.0,6.0,9,1,2020-11-07,1
5940,16940.95,32.0,280.0,2.0,18,1,2020-11-07,1
5947,7190.67,159.0,60.0,2.0,5,1,2020-11-07,1
5950,45915.0,556.0,628.0,6.0,15,2,2020-11-07,1
5954,2139.7,80.0,24.0,2.0,4,1,2020-11-07,1
5996,104176.02,776.0,17276.0,34.0,4,3,2020-11-07,1
5999,5652.45,12.0,0.0,0.0,4,0,2020-11-07,1
6014,8490.57,30.0,196.0,2.0,3,2,2020-11-07,1
6021,23534.01,87.0,84.0,2.0,17,1,2020-11-07,1
6122,41546.42,425.0,224.0,6.0,21,4,2020-11-07,1
6123,25123.65,771.0,90.0,3.0,10,2,2020-11-07,1
6125,16099.02,728.0,192.0,7.0,3,2,2020-11-07,1
6128,15324.91,43.0,0.0,0.0,5,0,2020-11-07,1
6246,3706.73,149.0,0.0,0.0,2,0,2020-11-07,1
6249,6514.68,442.0,560.0,6.0,1,1,2020-11-07,1
6254,3996.85,10.0,0.0,0.0,4,0,2020-11-07,1
6255,14022.63,55.0,0.0,0.0,11,0,2020-11-07,1
6399,13195.94,100.0,0.0,0.0,10,0,2020-11-07,1
6400,4113.82,8.0,0.0,0.0,10,0,2020-11-07,1
6419,588.44,4.0,0.0,0.0,2,0,2020-11-07,1
6421,150.12,0.0,0.0,0.0,1,0,2020-11-07,1
6425,22925.29,557.0,42.0,1.0,16,1,2020-11-07,1
5351,2532.27,9.0,84.0,2.0,4,1,2020-11-08,1
5352,8104.73,62.0,0.0,0.0,7,0,2020-11-08,1
5356,6781.12,88.0,0.0,0.0,2,0,2020-11-08,1
5811,914.4,8.0,0.0,0.0,1,0,2020-11-08,1
5860,4191.58,12.0,0.0,0.0,10,0,2020-11-08,1
5895,69277.14,3852.0,6054.0,38.0,12,5,2020-11-08,1
5924,17034.57,884.0,200.0,3.0,9,1,2020-11-08,1
5940,16438.73,32.0,656.0,2.0,17,1,2020-11-08,1
5947,5143.3,147.0,0.0,0.0,1,0,2020-11-08,1
5950,31161.63,362.0,10272.0,7.0,10,2,2020-11-08,1
5954,1819.2,68.0,12.0,1.0,5,1,2020-11-08,1
5996,54166.92,478.0,1016.0,22.0,4,3,2020-11-08,1
5999,191.99,7.0,0.0,0.0,1,0,2020-11-08,1
6014,15170.99,72.0,744.0,6.0,3,2,2020-11-08,1
6021,15174.25,64.0,134.0,3.0,16,0,2020-11-08,1
6122,39103.3,420.0,686.0,14.0,12,4,2020-11-08,1
6123,18601.67,602.0,84.0,3.0,6,2,2020-11-08,1
6125,10943.4,545.0,114.0,3.0,3,1,2020-11-08,1
6128,4923.01,7.0,0.0,0.0,3,0,2020-11-08,1
6246,9791.43,535.0,72.0,1.0,11,1,2020-11-08,1
6249,24610.12,1377.0,418.0,7.0,9,2,2020-11-08,1
6253,2875.37,3.0,0.0,0.0,5,0,2020-11-08,1
6254,5571.01,18.0,0.0,0.0,8,0,2020-11-08,1
6255,25515.31,196.0,170.0,2.0,20,2,2020-11-08,1
6399,9624.6,50.0,0.0,0.0,11,0,2020-11-08,1
6400,5244.19,20.0,0.0,0.0,11,0,2020-11-08,1
6425,20462.06,489.0,84.0,2.0,13,0,2020-11-08,1
5351,1403.7,8.0,96.0,2.0,1,1,2020-11-09,1
5352,9946.6,65.0,0.0,0.0,6,0,2020-11-09,1
5356,6905.86,110.0,0.0,0.0,3,0,2020-11-09,1
5860,4652.48,17.0,0.0,0.0,7,0,2020-11-09,1
5895,64645.75,3511.0,1748.0,21.0,8,7,2020-11-09,1
5924,32655.29,1499.0,842.0,11.0,8,5,2020-11-09,1
5940,10183.79,29.0,250.0,3.0,13,2,2020-11-09,1
5947,5133.91,199.0,0.0,0.0,1,0,2020-11-09,1
5950,15559.69,293.0,228.0,8.0,2,1,2020-11-09,1
5954,10732.97,1118.0,114.0,3.0,10,2,2020-11-09,1
5996,82575.98,875.0,1960.0,26.0,4,3,2020-11-09,1
6014,9677.41,53.0,60.0,2.0,3,1,2020-11-09,1
6021,9818.62,81.0,120.0,2.0,11,1,2020-11-09,1
6122,35377.15,497.0,758.0,12.0,10,4,2020-11-09,1
6125,2830.19,132.0,0.0,0.0,1,0,2020-11-09,1
6128,1547.35,9.0,0.0,0.0,2,0,2020-11-09,1
6246,16974.79,967.0,204.0,4.0,10,2,2020-11-09,1
6249,28156.69,1386.0,742.0,11.0,9,2,2020-11-09,1
6253,3582.17,3.0,0.0,0.0,6,0,2020-11-09,1
6254,6512.41,24.0,0.0,0.0,8,0,2020-11-09,1
6255,18552.44,162.0,280.0,3.0,15,2,2020-11-09,1
6399,10976.45,74.0,108.0,4.0,8,2,2020-11-09,1
6400,4833.75,35.0,0.0,0.0,6,0,2020-11-09,1
6425,3551.99,145.0,90.0,1.0,3,0,2020-11-09,1
5351,949.11,6.0,0.0,0.0,1,0,2020-11-10,1
5352,1952.91,9.0,0.0,0.0,1,0,2020-11-10,1
5356,3415.31,55.0,0.0,0.0,2,0,2020-11-10,1
5860,2330.69,9.0,0.0,0.0,4,0,2020-11-10,1
5895,35285.35,1882.0,1270.0,15.0,7,4,2020-11-10,1
5924,22099.05,941.0,1166.0,6.0,7,4,2020-11-10,1
5940,7397.24,19.0,576.0,4.0,10,2,2020-11-10,1
5947,3281.18,148.0,0.0,0.0,1,0,2020-11-10,1
5950,25908.82,345.0,24.0,2.0,8,1,2020-11-10,1
5954,13707.05,1660.0,330.0,7.0,9,2,2020-11-10,1
5996,80157.95,817.0,5320.0,28.0,8,4,2020-11-10,1
6014,8640.08,60.0,392.0,2.0,4,0,2020-11-10,1
6021,8783.27,62.0,120.0,2.0,14,1,2020-11-10,1
6122,25090.64,318.0,60.0,5.0,8,2,2020-11-10,1
6128,965.6,7.0,0.0,0.0,2,0,2020-11-10,1
6246,20149.57,833.0,150.0,4.0,18,3,2020-11-10,1
6249,28354.51,1326.0,1472.0,9.0,12,2,2020-11-10,1
6252,823.0,61.0,48.0,1.0,1,1,2020-11-10,1
6253,706.8,0.0,0.0,0.0,3,0,2020-11-10,1
6254,14485.66,57.0,0.0,0.0,12,0,2020-11-10,1
6255,10303.86,62.0,12.0,1.0,13,1,2020-11-10,1
6399,14877.75,115.0,448.0,10.0,13,2,2020-11-10,1
6400,1941.6,21.0,0.0,0.0,3,0,2020-11-10,1
6419,2107.7,6.0,0.0,0.0,5,0,2020-11-10,1
6425,1459.72,32.0,0.0,0.0,5,0,2020-11-10,1
5352,1535.5,0.0,0.0,0.0,4,0,2020-11-11,1
5895,28202.68,1021.0,600.0,3.0,11,1,2020-11-11,1
5940,2427.28,5.0,0.0,0.0,7,0,2020-11-11,1
5947,1041.3,3.0,0.0,0.0,3,0,2020-11-11,1
5950,41365.46,437.0,152.0,3.0,14,1,2020-11-11,1
5954,12935.07,702.0,194.0,5.0,11,2,2020-11-11,1
5996,51301.4,320.0,896.0,14.0,12,3,2020-11-11,1
6014,8704.73,93.0,310.0,3.0,5,1,2020-11-11,1
6021,10027.36,54.0,78.0,4.0,14,1,2020-11-11,1
6122,18678.27,186.0,552.0,3.0,7,1,2020-11-11,1
6128,1086.89,5.0,0.0,0.0,2,0,2020-11-11,1
6129,19338.49,136.0,42.0,2.0,5,2,2020-11-11,1
6246,48699.04,2232.0,1258.0,23.0,22,6,2020-11-11,1
6249,33699.65,1516.0,1014.0,9.0,22,3,2020-11-11,1
6252,9055.79,194.0,592.0,4.0,4,1,2020-11-11,1
6254,13544.26,51.0,0.0,0.0,10,0,2020-11-11,1
6255,16973.74,89.0,84.0,4.0,21,1,2020-11-11,1
6399,38888.43,257.0,1000.0,14.0,16,4,2020-11-11,1
6419,2107.7,6.0,0.0,0.0,5,0,2020-11-11,1
6425,9940.41,250.0,0.0,0.0,11,0,2020-11-11,1
5352,1535.5,0.0,0.0,0.0,4,0,2020-11-12,1
5893,16324.83,286.0,320.0,3.0,6,1,2020-11-12,1
5895,26936.22,873.0,30.0,1.0,12,0,2020-11-12,1
5924,9321.63,179.0,0.0,0.0,4,0,2020-11-12,1
5947,5990.81,68.0,0.0,0.0,8,0,2020-11-12,1
5950,32269.73,348.0,226.0,2.0,15,1,2020-11-12,1
5954,12140.58,227.0,24.0,2.0,10,1,2020-11-12,1
5996,43921.25,264.0,1640.0,10.0,10,2,2020-11-12,1
6014,3061.64,44.0,140.0,1.0,4,1,2020-11-12,1
6021,10947.77,65.0,144.0,2.0,8,1,2020-11-12,1
6122,9341.23,69.0,12.0,1.0,6,0,2020-11-12,1
6128,1410.05,10.0,84.0,2.0,3,0,2020-11-12,1
6129,41599.73,248.0,156.0,6.0,11,3,2020-11-12,1
6246,54330.74,2729.0,3732.0,44.0,12,7,2020-11-12,1
6249,33961.57,1111.0,1396.0,15.0,24,4,2020-11-12,1
6252,11241.16,196.0,240.0,2.0,5,1,2020-11-12,1
6253,10490.75,290.0,0.0,0.0,16,0,2020-11-12,1
6254,1582.87,22.0,0.0,0.0,4,0,2020-11-12,1
6255,10885.1,49.0,292.0,5.0,12,2,2020-11-12,1
6399,56442.2,314.0,1020.0,13.0,19,5,2020-11-12,1
6425,29586.76,793.0,430.0,3.0,14,2,2020-11-12,1
5351,12003.57,111.0,150.0,3.0,6,2,2020-11-13,1
5352,3050.19,56.0,0.0,0.0,1,0,2020-11-13,1
5772,514.14,1.0,0.0,0.0,2,0,2020-11-13,1
5811,12307.75,173.0,0.0,0.0,12,0,2020-11-13,1
5893,23055.8,455.0,1162.0,9.0,9,1,2020-11-13,1
5895,17159.59,622.0,0.0,0.0,8,0,2020-11-13,1
5924,9602.83,180.0,0.0,0.0,5,0,2020-11-13,1
5947,14577.8,195.0,0.0,0.0,7,0,2020-11-13,1
5950,16027.56,118.0,84.0,2.0,9,1,2020-11-13,1
5954,2631.54,76.0,0.0,0.0,3,0,2020-11-13,1
5996,21037.13,209.0,1180.0,8.0,4,2,2020-11-13,1
6021,7755.75,46.0,0.0,0.0,8,0,2020-11-13,1
6122,13570.28,118.0,24.0,2.0,8,1,2020-11-13,1
6123,8954.17,285.0,110.0,1.0,6,1,2020-11-13,1
6126,4232.84,12.0,0.0,0.0,5,0,2020-11-13,1
6128,697.39,8.0,0.0,0.0,3,0,2020-11-13,1
6129,30657.15,257.0,180.0,4.0,10,2,2020-11-13,1
6246,47686.6,2390.0,760.0,20.0,18,5,2020-11-13,1
6249,37641.73,1099.0,1796.0,15.0,23,2,2020-11-13,1
6252,10551.18,244.0,0.0,0.0,7,0,2020-11-13,1
6253,11878.48,347.0,0.0,0.0,16,0,2020-11-13,1
6254,1582.87,22.0,0.0,0.0,4,0,2020-11-13,1
6255,16823.66,80.0,398.0,4.0,13,3,2020-11-13,1
6399,28561.94,142.0,2554.0,4.0,18,2,2020-11-13,1
6419,2889.34,28.0,60.0,1.0,4,1,2020-11-13,1
6421,4564.15,25.0,0.0,0.0,4,0,2020-11-13,1
6424,14840.31,77.0,98.0,1.0,11,1,2020-11-13,1
6425,25845.84,697.0,272.0,4.0,10,2,2020-11-13,1
5351,33078.6,334.0,498.0,9.0,14,3,2020-11-14,1
5352,3728.62,61.0,0.0,0.0,2,0,2020-11-14,1
5639,3979.58,71.0,30.0,1.0,4,1,2020-11-14,1
5742,864.92,10.0,0.0,0.0,2,0,2020-11-14,1
5772,832.89,2.0,0.0,0.0,3,0,2020-11-14,1
5811,21687.49,262.0,0.0,0.0,17,0,2020-11-14,1
5879,18769.28,68.0,30.0,1.0,8,1,2020-11-14,1
5893,12163.83,315.0,336.0,10.0,5,1,2020-11-14,1
5895,16783.24,757.0,144.0,6.0,9,1,2020-11-14,1
5916,1947.88,18.0,0.0,0.0,5,0,2020-11-14,1
5924,281.2,1.0,0.0,0.0,1,0,2020-11-14,1
5947,10749.06,158.0,0.0,0.0,6,0,2020-11-14,1
5950,12762.19,79.0,54.0,2.0,8,1,2020-11-14,1
5996,6121.71,85.0,566.0,3.0,2,1,2020-11-14,1
6021,7060.77,36.0,0.0,0.0,10,0,2020-11-14,1
6122,26465.3,282.0,310.0,4.0,11,4,2020-11-14,1
6123,14320.21,564.0,632.0,6.0,6,1,2020-11-14,1
6126,4232.84,12.0,0.0,0.0,5,0,2020-11-14,1
6129,12254.96,204.0,24.0,2.0,5,1,2020-11-14,1
6246,78578.78,3576.0,2578.0,36.0,26,7,2020-11-14,1
6249,38685.91,1253.0,1776.0,14.0,20,3,2020-11-14,1
6252,17464.56,410.0,280.0,6.0,7,0,2020-11-14,1
6253,2128.53,58.0,30.0,1.0,6,0,2020-11-14,1
6255,13246.61,64.0,68.0,1.0,10,1,2020-11-14,1
6399,8756.24,47.0,24.0,2.0,13,1,2020-11-14,1
6419,14584.86,166.0,120.0,2.0,12,1,2020-11-14,1
6421,7912.25,48.0,0.0,0.0,4,0,2020-11-14,1
6424,35769.93,243.0,4346.0,5.0,17,2,2020-11-14,1
6425,4739.77,122.0,12.0,1.0,2,0,2020-11-14,1
5351,21075.03,223.0,174.0,4.0,10,2,2020-11-15,1
5352,678.43,5.0,0.0,0.0,1,0,2020-11-15,1
5639,12449.76,207.0,144.0,4.0,8,2,2020-11-15,1
5742,6514.91,148.0,24.0,2.0,3,1,2020-11-15,1
5772,318.75,1.0,0.0,0.0,1,0,2020-11-15,1
5811,10259.89,127.0,0.0,0.0,10,0,2020-11-15,1
5879,18769.28,68.0,42.0,2.0,8,1,2020-11-15,1
5893,12908.56,531.0,774.0,17.0,2,1,2020-11-15,1
5895,40781.17,2104.0,946.0,14.0,13,6,2020-11-15,1
5916,1947.88,18.0,0.0,0.0,5,0,2020-11-15,1
5947,2305.38,68.0,0.0,0.0,3,0,2020-11-15,1
5950,16367.36,156.0,30.0,1.0,13,1,2020-11-15,1
5954,4193.24,93.0,0.0,0.0,3,0,2020-11-15,1
6021,6367.66,30.0,0.0,0.0,6,0,2020-11-15,1
6122,28330.39,256.0,2002.0,4.0,16,3,2020-11-15,1
6123,5366.04,279.0,0.0,0.0,2,0,2020-11-15,1
6125,36554.07,0.0,0.0,0.0,1,0,2020-11-15,1
6129,5380.69,83.0,0.0,0.0,4,0,2020-11-15,1
6246,52991.79,2232.0,2594.0,22.0,19,5,2020-11-15,1
6249,39266.64,1267.0,1108.0,11.0,20,3,2020-11-15,1
6252,12436.84,295.0,24.0,2.0,5,1,2020-11-15,1
6253,740.8,1.0,0.0,0.0,1,0,2020-11-15,1
6399,5587.26,25.0,24.0,2.0,7,1,2020-11-15,1
6419,12279.43,143.0,0.0,0.0,9,0,2020-11-15,1
6421,3348.1,23.0,0.0,0.0,2,0,2020-11-15,1
6424,25239.99,207.0,3918.0,2.0,14,2,2020-11-15,1
5352,214.79,1.0,0.0,0.0,1,0,2020-11-16,1
5639,18669.12,283.0,388.0,8.0,7,2,2020-11-16,1
5742,9767.15,242.0,744.0,8.0,3,3,2020-11-16,1
5811,880.15,38.0,0.0,0.0,2,0,2020-11-16,1
5893,12963.32,620.0,924.0,10.0,2,1,2020-11-16,1
5895,53426.97,3283.0,11074.0,36.0,10,7,2020-11-16,1
5947,4033.49,109.0,0.0,0.0,3,0,2020-11-16,1
5950,22340.01,364.0,196.0,2.0,8,1,2020-11-16,1
5954,10076.72,364.0,0.0,0.0,6,0,2020-11-16,1
6021,3813.05,21.0,0.0,0.0,5,0,2020-11-16,1
6122,9112.77,62.0,0.0,0.0,8,0,2020-11-16,1
6125,36554.07,0.0,0.0,0.0,1,0,2020-11-16,1
6129,6303.43,70.0,400.0,2.0,4,1,2020-11-16,1
6246,7574.47,405.0,348.0,3.0,5,0,2020-11-16,1
6249,19364.68,583.0,204.0,6.0,10,2,2020-11-16,1
6252,7762.78,200.0,268.0,6.0,1,1,2020-11-16,1
6399,2529.85,16.0,0.0,0.0,3,0,2020-11-16,1
6419,1487.76,15.0,0.0,0.0,1,0,2020-11-16,1
6424,9391.76,88.0,96.0,2.0,4,1,2020-11-16,1
5352,4667.7,25.0,0.0,0.0,6,0,2020-11-17,1
5639,10503.02,150.0,96.0,3.0,7,2,2020-11-17,1
5742,22104.31,541.0,36.0,3.0,11,2,2020-11-17,1
5893,5487.62,235.0,322.0,4.0,2,1,2020-11-17,1
5895,43779.42,3018.0,13966.0,25.0,9,3,2020-11-17,1
5947,6855.12,121.0,0.0,0.0,5,0,2020-11-17,1
5950,20705.25,311.0,80.0,1.0,12,0,2020-11-17,1
5954,17200.02,985.0,280.0,4.0,9,2,2020-11-17,1
6021,2240.27,10.0,0.0,0.0,5,0,2020-11-17,1
6122,4886.14,32.0,0.0,0.0,3,0,2020-11-17,1
6123,5728.49,183.0,0.0,0.0,3,0,2020-11-17,1
6129,24434.88,309.0,1756.0,4.0,12,1,2020-11-17,1
6246,23477.65,721.0,370.0,5.0,7,1,2020-11-17,1
6249,29606.12,933.0,210.0,6.0,13,4,2020-11-17,1
6252,7878.36,185.0,316.0,4.0,2,1,2020-11-17,1
6399,2202.07,14.0,0.0,0.0,4,0,2020-11-17,1
6419,4576.74,38.0,0.0,0.0,3,0,2020-11-17,1
6422,3585.76,22.0,60.0,1.0,3,1,2020-11-17,1
6424,6443.81,75.0,24.0,2.0,4,0,2020-11-17,1
5352,6645.79,55.0,0.0,0.0,5,0,2020-11-18,1
5639,304.08,3.0,0.0,0.0,1,0,2020-11-18,1
5742,31478.9,633.0,134.0,4.0,19,0,2020-11-18,1
5893,14723.97,343.0,724.0,4.0,3,2,2020-11-18,1
5895,60713.62,3252.0,968.0,18.0,14,5,2020-11-18,1
5924,19072.02,373.0,236.0,5.0,5,4,2020-11-18,1
5947,4534.03,66.0,0.0,0.0,4,0,2020-11-18,1
5950,18093.24,120.0,0.0,0.0,18,0,2020-11-18,1
5954,17304.33,1180.0,340.0,6.0,11,2,2020-11-18,1
6021,653.39,1.0,0.0,0.0,3,0,2020-11-18,1
6122,13045.6,110.0,232.0,4.0,6,1,2020-11-18,1
6123,5728.49,183.0,132.0,2.0,3,0,2020-11-18,1
6129,33272.81,500.0,656.0,8.0,16,2,2020-11-18,1
6244,18245.49,503.0,328.0,3.0,10,3,2020-11-18,1
6246,78485.59,2504.0,2250.0,16.0,16,5,2020-11-18,1
6249,53692.14,1812.0,2692.0,30.0,20,3,2020-11-18,1
6252,4477.31,78.0,102.0,1.0,5,0,2020-11-18,1
6399,762.18,2.0,0.0,0.0,4,0,2020-11-18,1
6419,3672.89,28.0,0.0,0.0,3,0,2020-11-18,1
6422,9541.63,84.0,120.0,2.0,8,1,2020-11-18,1
6424,2420.62,44.0,0.0,0.0,5,0,2020-11-18,1
5352,7944.67,117.0,24.0,2.0,4,1,2020-11-19,1
5695,3582.5,18.0,0.0,0.0,3,0,2020-11-19,1
5742,22102.43,348.0,108.0,4.0,16,1,2020-11-19,1
5865,1610.25,38.0,0.0,0.0,2,0,2020-11-19,1
5893,36175.4,940.0,2168.0,13.0,9,5,2020-11-19,1
5895,76133.63,3913.0,2656.0,40.0,18,6,2020-11-19,1
5924,53744.05,1019.0,3510.0,26.0,21,7,2020-11-19,1
5947,5761.43,135.0,280.0,2.0,1,1,2020-11-19,1
5950,21698.69,201.0,544.0,5.0,20,2,2020-11-19,1
5954,5987.79,466.0,294.0,1.0,9,0,2020-11-19,1
5996,42963.99,5.0,0.0,0.0,1,0,2020-11-19,1
6021,114.6,2.0,0.0,0.0,1,0,2020-11-19,1
6122,20715.26,265.0,1228.0,8.0,10,1,2020-11-19,1
6123,4007.48,162.0,144.0,3.0,1,1,2020-11-19,1
6125,4214.51,64.0,0.0,0.0,1,0,2020-11-19,1
6129,17668.45,344.0,768.0,6.0,13,2,2020-11-19,1
6244,38149.55,1163.0,1512.0,13.0,20,4,2020-11-19,1
6246,94144.33,4093.0,9806.0,52.0,20,6,2020-11-19,1
6249,49205.03,2025.0,4996.0,40.0,17,3,2020-11-19,1
6252,2640.67,52.0,0.0,0.0,3,0,2020-11-19,1
6422,7485.23,88.0,0.0,0.0,6,0,2020-11-19,1
6424,2214.67,29.0,0.0,0.0,4,0,2020-11-19,1
5352,10235.0,166.0,132.0,6.0,4,1,2020-11-20,1
5639,21892.31,255.0,170.0,4.0,11,4,2020-11-20,1
5695,11302.29,110.0,0.0,0.0,8,0,2020-11-20,1
5742,13057.46,261.0,42.0,1.0,11,1,2020-11-20,1
5772,9251.07,126.0,640.0,1.0,6,1,2020-11-20,1
5811,7817.01,47.0,30.0,1.0,8,1,2020-11-20,1
5865,2052.94,62.0,0.0,0.0,2,0,2020-11-20,1
5873,7478.76,90.0,72.0,3.0,5,2,2020-11-20,1
5893,56756.73,1578.0,1590.0,26.0,13,7,2020-11-20,1
5895,63624.75,3585.0,1922.0,31.0,19,5,2020-11-20,1
5916,9002.26,19.0,0.0,0.0,4,0,2020-11-20,1
5924,109248.72,1925.0,13362.0,75.0,29,9,2020-11-20,1
5947,10372.1,228.0,280.0,2.0,3,1,2020-11-20,1
5950,30684.14,641.0,660.0,8.0,16,3,2020-11-20,1
5996,42963.99,5.0,0.0,0.0,1,0,2020-11-20,1
6021,114.6,2.0,0.0,0.0,1,0,2020-11-20,1
6122,25943.99,410.0,1168.0,6.0,8,2,2020-11-20,1
6123,4007.48,162.0,36.0,3.0,1,1,2020-11-20,1
6125,4214.51,64.0,0.0,0.0,1,0,2020-11-20,1
6129,7938.37,170.0,280.0,2.0,10,0,2020-11-20,1
6244,37004.83,1195.0,366.0,7.0,26,4,2020-11-20,1
6246,51373.94,2597.0,1008.0,20.0,28,4,2020-11-20,1
6249,25993.81,1316.0,4126.0,21.0,21,4,2020-11-20,1
6252,7413.42,510.0,0.0,0.0,4,0,2020-11-20,1
6422,2273.1,34.0,0.0,0.0,2,0,2020-11-20,1
6423,9750.69,279.0,42.0,1.0,3,1,2020-11-20,1
6424,1806.27,16.0,120.0,2.0,2,1,2020-11-20,1
6513,9345.8,68.0,60.0,2.0,2,2,2020-11-20,1
5352,4812.06,98.0,24.0,2.0,2,1,2020-11-21,1
5639,24268.0,289.0,364.0,10.0,11,4,2020-11-21,1
5695,11791.43,135.0,286.0,2.0,8,1,2020-11-21,1
5742,8329.16,163.0,478.0,1.0,7,1,2020-11-21,1
5772,15023.7,240.0,2200.0,4.0,7,1,2020-11-21,1
5808,19932.72,348.0,156.0,3.0,6,3,2020-11-21,1
5811,9917.48,90.0,30.0,1.0,8,1,2020-11-21,1
5860,17372.59,436.0,170.0,3.0,10,2,2020-11-21,1
5865,442.69,24.0,0.0,0.0,2,0,2020-11-21,1
5873,21656.83,302.0,288.0,9.0,12,4,2020-11-21,1
5893,61009.39,1835.0,2728.0,21.0,22,8,2020-11-21,1
5895,44431.48,2548.0,1438.0,24.0,14,4,2020-11-21,1
5916,21965.38,103.0,508.0,10.0,4,2,2020-11-21,1
5924,115550.19,2148.0,26392.0,90.0,16,11,2020-11-21,1
5947,8186.46,202.0,0.0,0.0,3,0,2020-11-21,1
5950,31193.15,727.0,84.0,2.0,18,1,2020-11-21,1
5954,8865.85,57.0,0.0,0.0,13,0,2020-11-21,1
5999,375.67,9.0,0.0,0.0,2,0,2020-11-21,1
6122,15467.98,261.0,1112.0,5.0,3,2,2020-11-21,1
6129,5885.48,116.0,0.0,0.0,9,0,2020-11-21,1
6244,31575.61,726.0,746.0,9.0,33,3,2020-11-21,1
6246,29775.28,912.0,2076.0,9.0,29,3,2020-11-21,1
6249,15353.94,631.0,954.0,6.0,20,3,2020-11-21,1
6252,7254.48,513.0,0.0,0.0,4,0,2020-11-21,1
6422,1085.98,16.0,0.0,0.0,1,0,2020-11-21,1
6423,9750.69,279.0,54.0,2.0,3,1,2020-11-21,1
6424,2811.49,22.0,632.0,2.0,2,1,2020-11-21,1
6513,28524.95,207.0,700.0,8.0,15,4,2020-11-21,1
6516,12842.84,523.0,0.0,0.0,8,0,2020-11-21,1
5639,10828.64,208.0,12.0,1.0,12,1,2020-11-22,1
5695,16828.66,282.0,918.0,5.0,6,2,2020-11-22,1
5742,12369.91,196.0,1596.0,6.0,7,1,2020-11-22,1
5772,10445.53,231.0,1828.0,14.0,2,1,2020-11-22,1
5808,61375.74,1267.0,1114.0,16.0,15,5,2020-11-22,1
5811,9942.66,110.0,336.0,1.0,6,1,2020-11-22,1
5860,18039.02,481.0,488.0,9.0,10,2,2020-11-22,1
5873,28183.47,867.0,868.0,11.0,11,4,2020-11-22,1
5893,50543.12,2186.0,2196.0,20.0,23,5,2020-11-22,1
5895,96774.22,5957.0,2660.0,22.0,22,9,2020-11-22,1
5916,28342.54,164.0,1676.0,7.0,9,2,2020-11-22,1
5924,116607.78,2884.0,6140.0,52.0,16,11,2020-11-22,1
5950,32114.2,554.0,30.0,1.0,22,1,2020-11-22,1
6123,4671.96,249.0,30.0,1.0,1,1,2020-11-22,1
6244,27625.03,548.0,1444.0,7.0,28,1,2020-11-22,1
6246,55993.68,1928.0,4432.0,30.0,14,6,2020-11-22,1
6249,25926.83,983.0,5596.0,11.0,16,4,2020-11-22,1
6513,36014.59,344.0,528.0,7.0,20,3,2020-11-22,1
6516,32327.39,1003.0,120.0,1.0,13,1,2020-11-22,1
5352,328.85,18.0,0.0,0.0,2,0,2020-11-22,1
5947,3048.0,95.0,0.0,0.0,2,0,2020-11-22,1
5954,18211.65,174.0,0.0,0.0,19,0,2020-11-22,1
5999,375.67,9.0,0.0,0.0,2,0,2020-11-22,1
6122,12907.22,199.0,24.0,2.0,6,0,2020-11-22,1
6129,3503.68,100.0,102.0,1.0,6,0,2020-11-22,1
6252,1085.85,43.0,0.0,0.0,1,0,2020-11-22,1
6422,342.24,8.0,0.0,0.0,1,0,2020-11-22,1
6423,9403.39,346.0,0.0,0.0,4,0,2020-11-22,1
6424,2521.7,24.0,0.0,0.0,2,0,2020-11-22,1
5639,46544.44,997.0,814.0,14.0,17,7,2020-11-23,1
5695,14966.43,256.0,188.0,3.0,6,1,2020-11-23,1
5742,10629.63,159.0,488.0,5.0,7,1,2020-11-23,1
5772,14319.12,396.0,4704.0,10.0,2,1,2020-11-23,1
5808,73153.86,1562.0,5596.0,23.0,13,7,2020-11-23,1
