image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
21935,SSR1223-竖版（3D混剪-1117换颜色）,18241.12,1.0,503.0,30.0,17,0.002,36.264652,18241.12,0.0,0.0,0.0,0.0,0.001645,0.0749,2020-05-28,3,545.0,2020-05-21,184,10,-1;20
21938,SSR1225-横版（混剪）-640x480—3M内,4485.88,0.0,6.0,0.0,4,0.0,747.646667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-28,3,404.0,2020-05-26,4,10,22
21939,SSR1224-横版（混剪）,767.96,0.0,12.0,0.0,1,0.0,63.996667,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2020-05-28,3,503.0,2020-05-26,1,10,22
21967,SSR1226-竖版（3D混剪）,1903.44,0.0,9.0,0.0,5,0.0,211.493333,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-28,3,414.0,2020-05-26,11,10,
22024,SSR1228-横版（3D混剪）,1061.64,0.0,11.0,0.0,2,0.0,96.512727,inf,0.0,0.0,0.0,0.0,0.0,0.1818,2020-05-28,3,501.0,2020-05-28,5,10,19
15018,Mxz023,990.49,0.0,10.0,0.0,3,0.0,99.049,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,436.0,2019-09-28,190,10,
17089,Mxz155-1200X628,2778.93,1.0,105.0,30.0,2,0.0095,26.466,2778.93,1.0,0.5,30.0,1.0,0.010796,0.0566,2020-05-29,3,532.0,2019-12-24,80,10,-1
17473,Mxz208,822.01,0.0,15.0,0.0,1,0.0,54.800667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,459.0,2019-09-27,23,10,
18166,Mxz279,1706.92,0.0,18.0,0.0,3,0.0,94.828889,inf,0.0,0.0,0.0,0.0,0.0,0.0556,2020-05-29,3,460.0,2019-11-12,41,10,
19636,SSR710-横版（混剪)-640x360—30S 100M内,2945.06,1.0,53.0,30.0,2,0.0189,55.56717,2945.06,2.0,1.0,15.0,0.5,0.010187,0.2381,2020-05-29,3,579.0,2019-11-15,854,10,19
19836,SSR756-横版（3D-656复刻）,505.76,0.0,2.0,0.0,1,0.0,252.88,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-05-29,3,485.0,2020-01-19,197,10,
20196,SSR869-竖版（2D+3D）,595.46,0.0,0.0,0.0,2,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,382.0,2020-02-13,129,10,
20494,SSR918-横版 （3D混剪）,1619.36,0.0,16.0,0.0,3,0.0,101.21,inf,0.0,0.0,0.0,0.0,0.0,0.1515,2020-05-29,3,484.0,2020-03-10,210,10,
20687,SSR970-横版,1091.99,0.0,4.0,0.0,1,0.0,272.9975,inf,0.0,0.0,0.0,0.0,0.0,0.25,2020-05-29,3,493.0,2020-03-18,16,10,
20700,SSR976-竖版(2D),25526.91,2.0,466.0,24.0,16,0.0043,54.778777,12763.455,0.0,0.0,0.0,0.0,0.00094,0.0955,2020-05-29,3,521.0,2020-03-20,116,10,-1;20
20731,SSR990-竖版（2D),10028.6,2.0,266.0,284.0,4,0.0075,37.701504,5014.3,2.0,0.5,142.0,1.0,0.028319,0.0929,2020-05-29,3,640.0,2020-03-23,454,10,
20755,SSR1004-横版（混剪）,2495.01,0.0,55.0,0.0,4,0.0,45.363818,inf,0.0,0.0,0.0,0.0,0.0,0.0781,2020-05-29,3,501.0,2020-03-25,96,10,
20760,SSR1005-竖版（混剪）,838.22,0.0,22.0,0.0,2,0.0,38.100909,inf,0.0,0.0,0.0,0.0,0.0,0.1786,2020-05-29,3,529.0,2020-03-25,78,10,
20795,Mxz358,533.14,0.0,1.0,0.0,1,0.0,533.14,inf,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-29,3,493.0,2020-05-28,1,10,
20819,SSR1017-竖版（混剪）,1211.04,0.0,10.0,0.0,2,0.0,121.104,inf,0.0,0.0,0.0,0.0,0.0,0.05,2020-05-29,3,425.0,2020-03-28,146,10,
20847,SSR1025-竖版（混剪）,3333.33,0.0,16.0,0.0,1,0.0,208.333125,inf,0.0,0.0,0.0,0.0,0.0,0.0417,2020-05-29,3,416.0,2020-03-31,86,10,
20889,SSR1032-竖版（混剪）,1895.48,0.0,25.0,0.0,1,0.0,75.8192,inf,0.0,0.0,0.0,0.0,0.0,0.1852,2020-05-29,3,494.0,2020-04-02,38,10,
21065,SSR1078-竖版（3D混剪）,3091.85,0.0,78.0,0.0,2,0.0,39.639103,inf,0.0,0.0,0.0,0.0,0.0,0.1098,2020-05-29,3,504.0,2020-04-14,23,10,
21067,SSR1080-竖版（3D混剪）,2694.66,1.0,66.0,12.0,2,0.0152,40.828182,2694.66,2.0,1.0,6.0,0.5,0.004453,0.1648,2020-05-29,3,532.0,2020-04-14,146,10,
21084,SSR1087-竖板（3D混剪）,7560.55,3.0,143.0,84.0,3,0.021,52.870979,2520.183333,3.0,1.0,28.0,1.0,0.01111,0.1284,2020-05-29,3,568.0,2020-04-16,80,10,
21089,SSR1091-新364横版（混剪）,927.69,0.0,1.0,0.0,1,0.0,927.69,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,379.0,2020-04-16,8,10,
21108,SSR1096-竖版（3D混剪）,2431.0,0.0,37.0,0.0,6,0.0,65.702703,inf,0.0,0.0,0.0,0.0,0.0,0.129,2020-05-29,3,476.0,2020-04-10,178,10,
21174,SSR1117-竖版（3D混剪）,43939.83,3.0,1484.0,288.0,22,0.002,29.60905,14646.61,0.0,0.0,0.0,0.0,0.006554,0.0643,2020-05-29,3,557.0,2020-04-17,436,10,-1
21175,SSR1118-横版（3D混剪）,21289.57,2.0,406.0,78.0,17,0.0049,52.437365,10644.785,0.0,0.0,0.0,0.0,0.003664,0.0724,2020-05-29,3,523.0,2020-04-23,47,10,
21185,AAA003-竖版（3D）,20282.05,0.0,879.0,0.0,11,0.0,23.074005,inf,0.0,0.0,0.0,0.0,0.0,0.0532,2020-05-29,3,508.0,2020-04-23,313,10,-1
21214,SSR1131-竖版（3D混剪）,957.49,0.0,20.0,0.0,2,0.0,47.8745,inf,0.0,0.0,0.0,0.0,0.0,0.1,2020-05-29,3,495.0,2020-04-24,6,10,
21268,SSR1140-竖版（3D混剪）,675.77,0.0,5.0,0.0,2,0.0,135.154,inf,0.0,0.0,0.0,0.0,0.0,0.0769,2020-05-29,3,537.0,2020-04-30,38,10,-1
21278,SSR1145-横版（端游混剪）-640x360—30S 3M内,14061.68,2.0,398.0,54.0,9,0.005,35.330854,7030.84,0.0,0.0,0.0,0.0,0.00384,0.0628,2020-05-29,3,529.0,2020-04-30,71,10,22
21388,SSR1163-横版（混剪）删爆头-640x480—3M内,120475.3,18.0,4886.0,2428.0,56,0.0037,24.657245,6693.072222,0.0,0.0,0.0,0.0,0.020154,0.0449,2020-05-29,3,661.0,2020-05-12,295,10,22
21407,SSR1170-横版（3D混剪）-640x480—3M内,2160.55,0.0,15.0,0.0,3,0.0,144.036667,inf,0.0,0.0,0.0,0.0,0.0,0.1111,2020-05-29,3,461.0,2020-05-08,12,10,19
21412,SSR1174-横版（混剪）-640x480—3M内,30851.34,5.0,1837.0,502.0,18,0.0027,16.794415,6170.268,0.0,0.0,0.0,0.0,0.016272,0.026,2020-05-29,3,574.0,2020-05-13,61,10,22
21414,SSR1175-横版（3D）,1279.29,0.0,9.0,0.0,2,0.0,142.143333,inf,0.0,0.0,0.0,0.0,0.0,0.0714,2020-05-29,3,455.0,2020-05-14,22,10,
21443,._SSR1117-横版（3D混剪）,2348.98,1.0,44.0,12.0,1,0.0227,53.385909,2348.98,1.0,1.0,12.0,1.0,0.005109,0.1111,2020-05-29,3,552.0,2020-05-21,1,10,-1
21451,._SSR1096-竖版（3D混剪）,898.23,0.0,38.0,0.0,1,0.0,23.637632,inf,0.0,0.0,0.0,0.0,0.0,0.1053,2020-05-29,3,526.0,2020-05-20,3,10,
21456,SSR1188-横版2（3D混剪）,584.85,0.0,2.0,0.0,1,0.0,292.425,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,382.0,2020-05-14,4,10,-1
21458,SSR1190-横版（混剪）,3016.56,0.0,83.0,0.0,2,0.0,36.344096,inf,0.0,0.0,0.0,0.0,0.0,0.1042,2020-05-29,3,506.0,2020-05-21,40,10,-1;22
21500,SSR1191-横版（2D）-640x480—3M内,6384.41,1.0,180.0,110.0,15,0.0056,35.468944,6384.41,0.0,0.0,0.0,0.0,0.017229,0.0905,2020-05-29,3,596.0,2020-05-15,121,10,-1;27
21507,SSR1193-横版（混剪）,1142.75,0.0,12.0,0.0,1,0.0,95.229167,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2020-05-29,3,499.0,2020-05-15,4,10,22
21541,SSR1196-竖版（3D混剪）,957.51,0.0,22.0,0.0,1,0.0,43.523182,inf,0.0,0.0,0.0,0.0,0.0,0.0714,2020-05-29,3,516.0,2020-05-18,26,10,-1;20
21545,SSR1198-横版（混剪）,1901.47,0.0,19.0,0.0,4,0.0,100.077368,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,455.0,2020-05-18,21,10,
21577,SSR1203-竖版（3D)-750x1334—30s 3M内,30891.03,2.0,754.0,294.0,22,0.0027,40.969536,15445.515,0.0,0.0,0.0,0.0,0.009517,0.1089,2020-05-29,3,518.0,2020-05-11,63,10,25
21578,SSR1202-横版（2D）-640x480—3M内,575.62,0.0,0.0,0.0,1,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,382.0,2020-05-18,16,10,27
21584,SSR1206-竖版（ 3D混剪）,1891.65,0.0,11.0,0.0,4,0.0,171.968182,inf,0.0,0.0,0.0,0.0,0.0,0.0625,2020-05-29,3,456.0,2020-05-11,14,10,20
21588,SSR1207-横版（ 2D-50s）,1340.45,0.0,2.0,0.0,3,0.0,670.225,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,396.0,2020-05-11,16,10,27
21597,SSR1208-竖版（1154改）3D混剪,676.14,0.0,1.0,0.0,1,0.0,676.14,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,382.0,2020-05-21,3,10,-1
21624,SSR1211-横版（2D）,1169.41,0.0,7.0,0.0,2,0.0,167.058571,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-05-29,3,459.0,2020-05-22,8,10,
21663,SSR1212-竖版（3D）,828.13,0.0,9.0,0.0,2,0.0,92.014444,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,424.0,2020-05-20,8,10,25
21689,SSR1215-横版（混剪）-640x480—3M内,82830.37,13.0,2350.0,3054.0,44,0.0055,35.246966,6371.566923,0.0,0.0,0.0,0.0,0.036871,0.0463,2020-05-29,3,579.0,2020-05-21,61,10,22
21713,SSR1216-竖版（3D混剪）,1533.22,0.0,55.0,0.0,2,0.0,27.876727,inf,0.0,0.0,0.0,0.0,0.0,0.0769,2020-05-29,3,492.0,2020-05-11,11,10,
21730,SSR1219-竖版（混剪）,2956.38,0.0,28.0,0.0,4,0.0,105.585,inf,0.0,0.0,0.0,0.0,0.0,0.0606,2020-05-29,3,478.0,2020-05-21,7,10,22
21899,SSR1220-横版（3D混剪）,7172.43,1.0,79.0,140.0,9,0.0127,90.790253,7172.43,0.0,0.0,0.0,0.0,0.019519,0.1059,2020-05-29,3,516.0,2020-05-21,14,10,20
21901,SSR1221-竖版（3D混剪）,21143.98,4.0,406.0,208.0,10,0.0099,52.078768,5285.995,0.0,0.0,0.0,0.0,0.009837,0.0725,2020-05-29,3,555.0,2020-05-25,19,10,-1;20
21904,SSR1222-横版（3D混剪）,13231.74,1.0,122.0,98.0,15,0.0082,108.456885,13231.74,0.0,0.0,0.0,0.0,0.007406,0.1168,2020-05-29,3,482.0,2020-05-25,23,10,19
21935,SSR1223-竖版（3D混剪-1117换颜色）,23044.29,2.0,644.0,716.0,18,0.0031,35.783059,11522.145,0.0,0.0,0.0,0.0,0.031071,0.0737,2020-05-29,3,635.0,2020-05-21,184,10,-1;20
21938,SSR1225-横版（混剪）-640x480—3M内,4485.88,0.0,6.0,0.0,4,0.0,747.646667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,3,404.0,2020-05-26,4,10,22
21939,SSR1224-横版（混剪）,767.96,0.0,12.0,0.0,1,0.0,63.996667,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2020-05-29,3,503.0,2020-05-26,1,10,22
21967,SSR1226-竖版（3D混剪）,3496.56,0.0,18.0,0.0,8,0.0,194.253333,inf,0.0,0.0,0.0,0.0,0.0,0.1053,2020-05-29,3,447.0,2020-05-26,11,10,
22003,SSR1227-横版（3D混剪）,914.48,0.0,6.0,0.0,2,0.0,152.413333,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-05-29,3,459.0,2020-05-29,147,10,19
22009,SSR1229-横版（3D）,1738.17,0.0,5.0,0.0,5,0.0,347.634,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-05-29,3,496.0,2020-05-29,6,10,
22014,SSR1230-竖版（3D）,2453.24,0.0,16.0,0.0,6,0.0,153.3275,inf,0.0,0.0,0.0,0.0,0.0,0.1875,2020-05-29,3,451.0,2020-05-29,12,10,25
22024,SSR1228-横版（3D混剪）,2617.18,0.0,18.0,0.0,3,0.0,145.398889,inf,0.0,0.0,0.0,0.0,0.0,0.1111,2020-05-29,3,458.0,2020-05-28,5,10,19
15018,Mxz023,1105.74,0.0,10.0,0.0,4,0.0,110.574,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,436.0,2019-09-28,190,10,
17089,Mxz155-1200X628,5425.11,1.0,206.0,30.0,3,0.0049,26.335485,5425.11,0.0,0.0,0.0,0.0,0.00553,0.0577,2020-05-30,3,502.0,2019-12-24,80,10,-1
17420,Mxz203,516.45,0.0,14.0,0.0,1,0.0,36.889286,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-05-30,3,529.0,2020-05-29,3,10,
17473,Mxz208,822.01,0.0,15.0,0.0,1,0.0,54.800667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,459.0,2019-09-27,23,10,
18166,Mxz279,2177.63,0.0,21.0,0.0,3,0.0,103.696667,inf,0.0,0.0,0.0,0.0,0.0,0.0476,2020-05-30,3,479.0,2019-11-12,41,10,
19636,SSR710-横版（混剪)-640x360—30S 100M内,5061.64,1.0,102.0,30.0,2,0.0098,49.623922,5061.64,0.0,0.0,0.0,0.0,0.005927,0.1846,2020-05-30,3,535.0,2019-11-15,854,10,19
20196,SSR869-竖版（2D+3D）,595.46,0.0,0.0,0.0,2,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,382.0,2020-02-13,129,10,
20687,SSR970-横版,1485.97,0.0,6.0,0.0,1,0.0,247.661667,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-05-30,3,471.0,2020-03-18,16,10,
20700,SSR976-竖版(2D),18069.66,1.0,345.0,12.0,11,0.0029,52.375826,18069.66,0.0,0.0,0.0,0.0,0.000664,0.0916,2020-05-30,3,541.0,2020-03-20,116,10,-1;20
20731,SSR990-竖版（2D),9617.96,1.0,256.0,182.0,3,0.0039,37.570156,9617.96,0.0,0.0,0.0,0.0,0.018923,0.0856,2020-05-30,3,566.0,2020-03-23,454,10,
20755,SSR1004-横版（混剪）,2495.01,0.0,55.0,0.0,4,0.0,45.363818,inf,0.0,0.0,0.0,0.0,0.0,0.0625,2020-05-30,3,501.0,2020-03-25,96,10,
20760,SSR1005-竖版（混剪）,838.22,0.0,22.0,0.0,2,0.0,38.100909,inf,0.0,0.0,0.0,0.0,0.0,0.1923,2020-05-30,3,529.0,2020-03-25,78,10,
20795,Mxz358,533.14,0.0,1.0,0.0,1,0.0,533.14,inf,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-30,3,493.0,2020-05-28,1,10,
20819,SSR1017-竖版（混剪）,6533.46,2.0,128.0,140.0,2,0.0156,51.042656,3266.73,1.0,0.5,140.0,2.0,0.021428,0.0629,2020-05-30,3,533.0,2020-03-28,146,10,
20889,SSR1032-竖版（混剪）,1590.75,0.0,21.0,0.0,1,0.0,75.75,inf,0.0,0.0,0.0,0.0,0.0,0.1739,2020-05-30,3,494.0,2020-04-02,38,10,
21056,SSR1076-竖版（3D混剪）,973.61,0.0,3.0,0.0,1,0.0,324.536667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,379.0,2020-04-13,14,10,
21065,SSR1078-竖版（3D混剪）,660.63,0.0,14.0,0.0,2,0.0,47.187857,inf,0.0,0.0,0.0,0.0,0.0,0.1111,2020-05-30,3,511.0,2020-04-14,23,10,
21067,SSR1080-竖版（3D混剪）,2694.66,1.0,66.0,12.0,2,0.0152,40.828182,2694.66,2.0,1.0,6.0,0.5,0.004453,0.1412,2020-05-30,3,532.0,2020-04-14,146,10,
21084,SSR1087-竖板（3D混剪）,7406.63,3.0,141.0,84.0,3,0.0213,52.529291,2468.876667,3.0,1.0,28.0,1.0,0.011341,0.1429,2020-05-30,3,557.0,2020-04-16,80,10,
21108,SSR1096-竖版（3D混剪）,2266.76,0.0,35.0,0.0,5,0.0,64.764571,inf,0.0,0.0,0.0,0.0,0.0,0.1186,2020-05-30,3,486.0,2020-04-10,178,10,
21174,SSR1117-竖版（3D混剪）,39359.95,3.0,1306.0,288.0,18,0.0023,30.137787,13119.983333,0.0,0.0,0.0,0.0,0.007317,0.0619,2020-05-30,3,538.0,2020-04-17,436,10,-1
21175,SSR1118-横版（3D混剪）,13821.51,2.0,244.0,78.0,12,0.0082,56.645533,6910.755,2.0,0.1667,39.0,1.0,0.005643,0.0671,2020-05-30,3,514.0,2020-04-23,47,10,
21185,AAA003-竖版（3D）,18057.84,1.0,754.0,42.0,5,0.0013,23.94939,18057.84,0.0,0.0,0.0,0.0,0.002326,0.0636,2020-05-30,3,551.0,2020-04-23,313,10,-1
21278,SSR1145-横版（端游混剪）-640x360—30S 3M内,10135.86,1.0,253.0,12.0,7,0.004,40.062688,10135.86,0.0,0.0,0.0,0.0,0.001184,0.0559,2020-05-30,3,536.0,2020-04-30,71,10,22
21388,SSR1163-横版（混剪）删爆头-640x480—3M内,93252.32,14.0,3790.0,1322.0,43,0.0037,24.604834,6660.88,0.0,0.0,0.0,0.0,0.014177,0.0408,2020-05-30,3,595.0,2020-05-12,295,10,22
21407,SSR1170-横版（3D混剪）-640x480—3M内,2160.55,0.0,15.0,0.0,3,0.0,144.036667,inf,0.0,0.0,0.0,0.0,0.0,0.1053,2020-05-30,3,461.0,2020-05-08,12,10,19
21412,SSR1174-横版（混剪）-640x480—3M内,42601.95,9.0,2552.0,672.0,17,0.0035,16.693554,4733.55,4.0,0.2353,168.0,2.25,0.015774,0.0279,2020-05-30,3,636.0,2020-05-13,61,10,22
21414,SSR1175-横版（3D）,1279.29,0.0,9.0,0.0,2,0.0,142.143333,inf,0.0,0.0,0.0,0.0,0.0,0.0769,2020-05-30,3,455.0,2020-05-14,22,10,
21443,._SSR1117-横版（3D混剪）,1781.6,1.0,34.0,12.0,1,0.0294,52.4,1781.6,1.0,1.0,12.0,1.0,0.006736,0.1429,2020-05-30,3,554.0,2020-05-21,1,10,-1
21452,._SSR710-竖版（混剪),798.17,0.0,9.0,0.0,1,0.0,88.685556,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,424.0,2020-05-20,7,10,
21456,SSR1188-横版2（3D混剪）,584.85,0.0,2.0,0.0,1,0.0,292.425,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,382.0,2020-05-14,4,10,-1
21458,SSR1190-横版（混剪）,1624.15,0.0,59.0,0.0,2,0.0,27.527966,inf,0.0,0.0,0.0,0.0,0.0,0.0896,2020-05-30,3,492.0,2020-05-21,40,10,-1;22
21500,SSR1191-横版（2D）-640x480—3M内,3373.8,0.0,9.0,0.0,14,0.0,374.866667,inf,0.0,0.0,0.0,0.0,0.0,0.175,2020-05-30,3,446.0,2020-05-15,121,10,-1;27
21545,SSR1198-横版（混剪）,2838.28,0.0,24.0,0.0,4,0.0,118.261667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,479.0,2020-05-18,21,10,
21577,SSR1203-竖版（3D)-750x1334—30s 3M内,27885.05,2.0,553.0,178.0,20,0.0036,50.425045,13942.525,0.0,0.0,0.0,0.0,0.006383,0.0986,2020-05-30,3,504.0,2020-05-11,63,10,25
21578,SSR1202-横版（2D）-640x480—3M内,575.62,0.0,0.0,0.0,1,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,382.0,2020-05-18,16,10,27
21584,SSR1206-竖版（ 3D混剪）,1891.65,0.0,11.0,0.0,4,0.0,171.968182,inf,0.0,0.0,0.0,0.0,0.0,0.0667,2020-05-30,3,456.0,2020-05-11,14,10,20
21588,SSR1207-横版（ 2D-50s）,921.92,0.0,2.0,0.0,3,0.0,460.96,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,396.0,2020-05-11,16,10,27
21624,SSR1211-横版（2D）,1169.41,0.0,7.0,0.0,2,0.0,167.058571,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-05-30,3,459.0,2020-05-22,8,10,
21689,SSR1215-横版（混剪）-640x480—3M内,40703.59,5.0,965.0,156.0,28,0.0052,42.179886,8140.718,0.0,0.0,0.0,0.0,0.003833,0.0523,2020-05-30,3,556.0,2020-05-21,61,10,22
21730,SSR1219-竖版（混剪）,1104.52,0.0,5.0,0.0,1,0.0,220.904,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,394.0,2020-05-21,7,10,22
21899,SSR1220-横版（3D混剪）,5620.61,0.0,55.0,0.0,7,0.0,102.192909,inf,0.0,0.0,0.0,0.0,0.0,0.0492,2020-05-30,3,450.0,2020-05-21,14,10,20
21901,SSR1221-竖版（3D混剪）,20870.35,3.0,419.0,140.0,8,0.0072,49.809905,6956.783333,0.0,0.0,0.0,0.0,0.006708,0.0579,2020-05-30,3,508.0,2020-05-25,19,10,-1;20
21904,SSR1222-横版（3D混剪）,8574.46,1.0,97.0,98.0,11,0.0103,88.396495,8574.46,0.0,0.0,0.0,0.0,0.011429,0.0811,2020-05-30,3,494.0,2020-05-25,23,10,19
21935,SSR1223-竖版（3D混剪-1117换颜色）,18140.04,3.0,492.0,866.0,12,0.0061,36.87,6046.68,0.0,0.0,0.0,0.0,0.04774,0.0676,2020-05-30,3,618.0,2020-05-21,184,10,-1;20
21938,SSR1225-横版（混剪）-640x480—3M内,2278.15,0.0,3.0,0.0,3,0.0,759.383333,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-30,3,392.0,2020-05-26,4,10,22
21967,SSR1226-竖版（3D混剪）,4434.5,0.0,23.0,0.0,9,0.0,192.804348,inf,0.0,0.0,0.0,0.0,0.0,0.0769,2020-05-30,3,451.0,2020-05-26,11,10,
22003,SSR1227-横版（3D混剪）,1505.09,0.0,10.0,0.0,2,0.0,150.509,inf,0.0,0.0,0.0,0.0,0.0,0.1818,2020-05-30,3,471.0,2020-05-29,147,10,19
22009,SSR1229-横版（3D）,2729.72,0.0,5.0,0.0,5,0.0,545.944,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-05-30,3,457.0,2020-05-29,6,10,
22014,SSR1230-竖版（3D）,4489.28,0.0,32.0,0.0,6,0.0,140.29,inf,0.0,0.0,0.0,0.0,0.0,0.1563,2020-05-30,3,488.0,2020-05-29,12,10,25
22024,SSR1228-横版（3D混剪）,2803.8,0.0,18.0,0.0,3,0.0,155.766667,inf,0.0,0.0,0.0,0.0,0.0,0.1053,2020-05-30,3,458.0,2020-05-28,5,10,19
15018,Mxz023,1105.74,0.0,10.0,0.0,4,0.0,110.574,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-31,3,436.0,2019-09-28,190,10,
17089,Mxz155-1200X628,5425.11,1.0,206.0,30.0,3,0.0049,26.335485,5425.11,0.0,0.0,0.0,0.0,0.00553,0.0602,2020-05-31,3,544.0,2019-12-24,80,10,-1
17420,Mxz203,516.45,0.0,14.0,0.0,1,0.0,36.889286,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-05-31,3,529.0,2020-05-29,3,10,
17473,Mxz208,822.01,0.0,15.0,0.0,1,0.0,54.800667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-31,3,459.0,2019-09-27,23,10,
18166,Mxz279,2177.63,0.0,21.0,0.0,3,0.0,103.696667,inf,0.0,0.0,0.0,0.0,0.0,0.0435,2020-05-31,3,479.0,2019-11-12,41,10,
19636,SSR710-横版（混剪)-640x360—30S 100M内,6850.42,1.0,174.0,30.0,2,0.0057,39.37023,6850.42,0.0,0.0,0.0,0.0,0.004379,0.1244,2020-05-31,3,510.0,2019-11-15,854,10,19
20687,SSR970-横版,1636.96,0.0,8.0,0.0,1,0.0,204.62,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-05-31,3,467.0,2020-03-18,16,10,
20700,SSR976-竖版(2D),17189.52,1.0,318.0,12.0,3,0.0031,54.055094,17189.52,0.0,0.0,0.0,0.0,0.000698,0.0857,2020-05-31,3,514.0,2020-03-20,116,10,-1;20
20731,SSR990-竖版（2D),9709.95,1.0,303.0,42.0,3,0.0033,32.04604,9709.95,0.0,0.0,0.0,0.0,0.004325,0.0509,2020-05-31,3,484.0,2020-03-23,454,10,
20755,SSR1004-横版（混剪）,623.03,0.0,7.0,0.0,1,0.0,89.004286,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-05-31,3,492.0,2020-03-25,96,10,
20760,SSR1005-竖版（混剪）,602.16,0.0,7.0,0.0,1,0.0,86.022857,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-05-31,3,524.0,2020-03-25,78,10,
20795,Mxz358,533.14,0.0,1.0,0.0,1,0.0,533.14,inf,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-31,3,493.0,2020-05-28,1,10,
20819,SSR1017-竖版（混剪）,12415.47,4.0,243.0,406.0,1,0.0165,51.092469,3103.8675,1.0,1.0,406.0,4.0,0.032701,0.0742,2020-05-31,3,601.0,2020-03-28,146,10,
20889,SSR1032-竖版（混剪）,850.54,0.0,8.0,0.0,1,0.0,106.3175,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2020-05-31,3,488.0,2020-04-02,38,10,
21056,SSR1076-竖版（3D混剪）,973.61,0.0,3.0,0.0,1,0.0,324.536667,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-31,3,379.0,2020-04-13,14,10,
21084,SSR1087-竖板（3D混剪）,2953.52,0.0,80.0,0.0,2,0.0,36.919,inf,0.0,0.0,0.0,0.0,0.0,0.1839,2020-05-31,3,505.0,2020-04-16,80,10,
21108,SSR1096-竖版（3D混剪）,1161.52,0.0,26.0,0.0,2,0.0,44.673846,inf,0.0,0.0,0.0,0.0,0.0,0.08,2020-05-31,3,516.0,2020-04-10,178,10,
21174,SSR1117-竖版（3D混剪）,32768.1,3.0,1028.0,54.0,12,0.0029,31.875584,10922.7,0.0,0.0,0.0,0.0,0.001648,0.0612,2020-05-31,3,522.0,2020-04-17,436,10,-1
21175,SSR1118-横版（3D混剪）,10534.2,0.0,232.0,0.0,5,0.0,45.406034,inf,0.0,0.0,0.0,0.0,0.0,0.0474,2020-05-31,3,462.0,2020-04-23,47,10,
