,channel_id,source_id,image_id,materialstyle,brand,subtitle,titles
6362,21206,1432240,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？']"
6363,21206,1432234,43883,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦']"
6364,21206,1432233,43883,113,罗马：单机加强版,下载领取中国区专属福利！,"['伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！']"
6365,21206,1432241,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!']"
6366,21206,1432237,43883,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！']"
6367,21206,1432242,42958,113,罗马：单机加强版,下载领取中国区专属福利！,"['当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？']"
6368,21206,1432245,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？']"
6369,21206,1432247,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！']"
6370,21206,1432244,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！']"
6371,21206,1432246,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！']"
6372,21206,1432249,43883,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！']"
6373,21206,1432243,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！']"
6374,21206,1432248,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！']"
6375,21206,1432236,42958,113,罗马：单机加强版,下载领取中国区专属福利！,"['完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！']"
6376,21206,1432252,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！']"
6377,21206,1432251,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!']"
6378,21206,1432253,44178,113,罗马：单机加强版,下载领取中国区专属福利！,"['开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！']"
6379,21206,1432254,43829,113,罗马：单机加强版,下载领取中国区专属福利！,"['完美还原经典端游，采集，伐木，挖石，3天打造属于你的王国！', '当年风靡一时的王国出手游啦！开局选文明、伐木建造、原汁原味!', '苦等20年，帝王终于出手游了！伐木造兵，建立属于你的王国！', '开局1个农民，砍树、采石、发展军队、拓展领地，多久一统王国？', '1:1还原经典端游，开局5个农民，伐木采石，填海造陆，建造王国！', '伐木采石建造！老玩家们你还记得帝王吗？现在终于出手游啦！']"
